"file_1","sheet_1","source_row_1","publication_year_1","sample_1","site_1","depth_m_1","composite_depth_m_1","lat_1","lon_1","age_Ma_1","species_1","d11B_replicates_1","MgCa_replicates_1","replicate_2SE_1","file_2","sheet_2","source_row_2","publication_year_2","sample_2","site_2","depth_m_2","composite_depth_m_2","lat_2","lon_2","age_Ma_2","species_2","d11B_replicates_2","MgCa_replicates_2","replicate_2SE_2","status"
"boron_isotopes_chalk_2017_p1.0.xlsx","Sheet1",82,2017,"ODP 999_A_5_1_148_150","ODP 999",37.58,37.58,12.74,-78.74,1.13657,"Globigerinoides ruber white (sensu stricto)",,,,"boron_isotopes_sosdian_2018_p1.0.xlsx","Sheet1",187,2018,"ODP 999_A_5_1_148_150","ODP 999",37.58,37.58,12.74,-78.74,1.13657,"Globigerinoides ruber white (sensu stricto)",,,,"ambiguous: both retained; human review needed"
"boron_isotopes_chalk_2017_p1.0.xlsx","Sheet1",83,2017,"ODP 999_A_5_2_7.8864019999996913_9.8864019999996913","ODP 999",37.67863934,37.67863934,12.74,-78.74,1.14003,"Globigerinoides ruber white (sensu stricto)",,,,"boron_isotopes_sosdian_2018_p1.0.xlsx","Sheet1",188,2018,"ODP 999_A_5_2_7.8864019999996913_9.8864019999996913","ODP 999",37.67863934,37.67863934,12.74,-78.74,1.14003,"Globigerinoides ruber white (sensu stricto)",,,,"ambiguous: both retained; human review needed"
"boron_isotopes_chalk_2017_p1.0.xlsx","Sheet1",84,2017,"ODP 999_A_5_2_17_19","ODP 999",37.77,37.77,12.74,-78.74,1.14323,"Globigerinoides ruber white (sensu stricto)",,,,"boron_isotopes_sosdian_2018_p1.0.xlsx","Sheet1",189,2018,"ODP 999_A_5_2_17_19","ODP 999",37.77,37.77,12.74,-78.74,1.14323,"Globigerinoides ruber white (sensu stricto)",,,,"ambiguous: both retained; human review needed"
"boron_isotopes_chalk_2017_p1.0.xlsx","Sheet1",85,2017,"ODP 999_A_5_2_23_25","ODP 999",37.83,37.83,12.74,-78.74,1.14533,"Globigerinoides ruber white (sensu stricto)",,,,"boron_isotopes_sosdian_2018_p1.0.xlsx","Sheet1",190,2018,"ODP 999_A_5_2_23_25","ODP 999",37.83,37.83,12.74,-78.74,1.14533,"Globigerinoides ruber white (sensu stricto)",,,,"ambiguous: both retained; human review needed"
"boron_isotopes_chalk_2017_p1.0.xlsx","Sheet1",86,2017,"ODP 999_A_5_2_33.208349000000169_35.208349000000169","ODP 999",37.93185881,37.93185881,12.74,-78.74,1.1489,"Globigerinoides ruber white (sensu stricto)",,,,"boron_isotopes_sosdian_2018_p1.0.xlsx","Sheet1",191,2018,"ODP 999_A_5_2_33.208349000000169_35.208349000000169","ODP 999",37.93185881,37.93185881,12.74,-78.74,1.1489,"Globigerinoides ruber white (sensu stricto)",,,,"ambiguous: both retained; human review needed"
"boron_isotopes_chalk_2017_p1.0.xlsx","Sheet1",87,2017,"ODP 999_A_5_2_39_41","ODP 999",37.99,37.99,12.74,-78.74,1.15094,"Globigerinoides ruber white (sensu stricto)",,,,"boron_isotopes_sosdian_2018_p1.0.xlsx","Sheet1",192,2018,"ODP 999_A_5_2_39_41","ODP 999",37.99,37.99,12.74,-78.74,1.15094,"Globigerinoides ruber white (sensu stricto)",,,,"ambiguous: both retained; human review needed"
"boron_isotopes_chalk_2017_p1.0.xlsx","Sheet1",88,2017,"ODP 999_A_5_2_48_50","ODP 999",38.08,38.08,12.74,-78.74,1.15409,"Globigerinoides ruber white (sensu stricto)",,,,"boron_isotopes_sosdian_2018_p1.0.xlsx","Sheet1",193,2018,"ODP 999_A_5_2_48_50","ODP 999",38.08,38.08,12.74,-78.74,1.15409,"Globigerinoides ruber white (sensu stricto)",,,,"ambiguous: both retained; human review needed"
"boron_isotopes_chalk_2017_p1.0.xlsx","Sheet1",89,2017,"ODP 999_A_5_2_58.530575000000283_60.530575000000283","ODP 999",38.18508107,38.18508107,12.74,-78.74,1.15777,"Globigerinoides ruber white (sensu stricto)",,,,"boron_isotopes_sosdian_2018_p1.0.xlsx","Sheet1",194,2018,"ODP 999_A_5_2_58.530575000000283_60.530575000000283","ODP 999",38.18508107,38.18508107,12.74,-78.74,1.15777,"Globigerinoides ruber white (sensu stricto)",,,,"ambiguous: both retained; human review needed"
"boron_isotopes_chalk_2017_p1.0.xlsx","Sheet1",90,2017,"ODP 999_A_5_2_66.971234999999695_68.971234999999695","ODP 999",38.26948767,38.26948767,12.74,-78.74,1.16073,"Globigerinoides ruber white (sensu stricto)",,,,"boron_isotopes_sosdian_2018_p1.0.xlsx","Sheet1",195,2018,"ODP 999_A_5_2_66.971234999999695_68.971234999999695","ODP 999",38.26948767,38.26948767,12.74,-78.74,1.16073,"Globigerinoides ruber white (sensu stricto)",,,,"ambiguous: both retained; human review needed"
"boron_isotopes_chalk_2017_p1.0.xlsx","Sheet1",91,2017,"ODP 999_A_5_2_73_75","ODP 999",38.33,38.33,12.74,-78.74,1.16285,"Globigerinoides ruber white (sensu stricto)",,,,"boron_isotopes_sosdian_2018_p1.0.xlsx","Sheet1",196,2018,"ODP 999_A_5_2_73_75","ODP 999",38.33,38.33,12.74,-78.74,1.16285,"Globigerinoides ruber white (sensu stricto)",,,,"ambiguous: both retained; human review needed"
