"combined_row","field","source","conversion"
10,"GCWad","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BB9",
10,"eGCWad","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BC9",
10,"N_eGCWad","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BD9",
10,"d13Cp","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BE9",
10,"ed13Cp","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BF9",
10,"N_ed13Cp","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BG9",
10,"dv","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!CL9",
10,"A0","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BL9",
10,"eA0","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BM9",
10,"N_eA0","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BN9",
10,"CiCa0","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BO9",
10,"eCiCa0","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BP9",
10,"N_eCiCa0","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BQ9",
10,"gb","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BR9",
10,"egb","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BS9",
10,"N_egb","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BT9",
10,"s1","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BU9",
10,"es1","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BV9",
10,"N_es1","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BW9",
10,"s2","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BX9",
10,"es2","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BY9",
10,"N_es2","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BZ9",
10,"s3","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!CA9",
10,"es3","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!CB9",
10,"N_es3","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!CC9",
10,"s4","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!CD9",
10,"es4","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!CE9",
10,"N_es4","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!CF9",
10,"s5","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!CG9",
10,"es5","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!CH9",
10,"N_es5","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!CI9",
11,"sample","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!O10",
11,"doi","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!D10",
11,"lat","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!AA10",
11,"lon","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!AB10",
11,"age_mean","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!V10",
11,"age_min","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!X10",
11,"age_max","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!W10",
11,"age_notes","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!Z10",
11,"family","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!P10",
11,"genus","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!Q10",
11,"Dab","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!AM10",
11,"eDab","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!AN10",
11,"N_eDab","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!AO10",
11,"Dad","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!AP10",
11,"eDad","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!AQ10",
11,"N_eDad","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!AR10",
11,"GCLab","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!AS10",
11,"eGCLab","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!AT10",
11,"N_eGCLab","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!AU10",
11,"GCLad","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!AV10",
11,"eGCLad","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!AW10",
11,"N_eGCLad","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!AX10",
11,"GCWab","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!AY10",
11,"eGCWab","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!AZ10",
11,"N_eGCWab","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BA10",
11,"GCWad","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BB10",
11,"eGCWad","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BC10",
11,"N_eGCWad","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BD10",
11,"d13Cp","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BE10",
11,"ed13Cp","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BF10",
11,"N_ed13Cp","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BG10",
11,"dv","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!CL10",
11,"A0","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BL10",
11,"eA0","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BM10",
11,"N_eA0","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BN10",
11,"CiCa0","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BO10",
11,"eCiCa0","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BP10",
11,"N_eCiCa0","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BQ10",
11,"gb","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BR10",
11,"egb","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BS10",
11,"N_egb","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BT10",
11,"s1","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BU10",
11,"es1","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BV10",
11,"N_es1","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BW10",
11,"s2","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BX10",
11,"es2","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BY10",
11,"N_es2","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BZ10",
11,"s3","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!CA10",
11,"es3","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!CB10",
11,"N_es3","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!CC10",
11,"s4","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!CD10",
11,"es4","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!CE10",
11,"N_es4","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!CF10",
11,"s5","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!CG10",
11,"es5","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!CH10",
11,"N_es5","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!CI10",
12,"sample","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!O11",
12,"doi","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!D11",
12,"lat","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!AA11",
12,"lon","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!AB11",
12,"age_mean","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!V11",
12,"age_min","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!X11",
12,"age_max","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!W11",
12,"age_notes","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!Z11",
12,"family","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!P11",
12,"genus","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!Q11",
12,"Dab","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!AM11",
12,"eDab","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!AN11",
12,"N_eDab","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!AO11",
12,"Dad","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!AP11",
12,"eDad","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!AQ11",
12,"N_eDad","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!AR11",
12,"GCLab","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!AS11",
12,"eGCLab","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!AT11",
12,"N_eGCLab","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!AU11",
12,"GCLad","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!AV11",
12,"eGCLad","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!AW11",
12,"N_eGCLad","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!AX11",
12,"GCWab","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!AY11",
12,"eGCWab","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!AZ11",
12,"N_eGCWab","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BA11",
12,"GCWad","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BB11",
12,"eGCWad","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BC11",
12,"N_eGCWad","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BD11",
12,"d13Cp","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BE11",
12,"ed13Cp","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BF11",
12,"N_ed13Cp","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BG11",
12,"dv","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!CL11",
12,"A0","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BL11",
12,"eA0","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BM11",
12,"N_eA0","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BN11",
12,"CiCa0","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BO11",
12,"eCiCa0","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BP11",
12,"N_eCiCa0","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BQ11",
12,"gb","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BR11",
12,"egb","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BS11",
12,"N_egb","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BT11",
12,"s1","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BU11",
12,"es1","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BV11",
12,"N_es1","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BW11",
12,"s2","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BX11",
12,"es2","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BY11",
12,"N_es2","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BZ11",
12,"s3","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!CA11",
12,"es3","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!CB11",
12,"N_es3","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!CC11",
12,"s4","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!CD11",
12,"es4","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!CE11",
12,"N_es4","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!CF11",
12,"s5","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!CG11",
12,"es5","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!CH11",
12,"N_es5","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!CI11",
13,"sample","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!O12",
13,"doi","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!D12",
13,"lat","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!AA12",
13,"lon","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!AB12",
13,"age_mean","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!V12",
13,"age_min","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!X12",
13,"age_max","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!W12",
13,"age_notes","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!Z12",
13,"family","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!P12",
13,"genus","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!Q12",
13,"Dab","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!AM12",
13,"eDab","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!AN12",
13,"N_eDab","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!AO12",
13,"Dad","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!AP12",
13,"eDad","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!AQ12",
13,"N_eDad","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!AR12",
13,"GCLab","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!AS12",
13,"eGCLab","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!AT12",
13,"N_eGCLab","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!AU12",
13,"GCLad","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!AV12",
13,"eGCLad","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!AW12",
13,"N_eGCLad","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!AX12",
13,"GCWab","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!AY12",
13,"eGCWab","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!AZ12",
13,"N_eGCWab","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BA12",
13,"GCWad","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BB12",
13,"eGCWad","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BC12",
13,"N_eGCWad","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BD12",
13,"d13Cp","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BE12",
13,"ed13Cp","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BF12",
13,"N_ed13Cp","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BG12",
13,"dv","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!CL12",
13,"A0","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BL12",
13,"eA0","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BM12",
13,"N_eA0","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BN12",
13,"CiCa0","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BO12",
13,"eCiCa0","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BP12",
13,"N_eCiCa0","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BQ12",
13,"gb","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BR12",
13,"egb","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BS12",
13,"N_egb","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BT12",
13,"s1","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BU12",
13,"es1","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BV12",
13,"N_es1","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BW12",
13,"s2","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BX12",
13,"es2","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BY12",
13,"N_es2","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BZ12",
13,"s3","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!CA12",
13,"es3","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!CB12",
13,"N_es3","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!CC12",
13,"s4","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!CD12",
13,"es4","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!CE12",
13,"N_es4","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!CF12",
13,"s5","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!CG12",
13,"es5","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!CH12",
13,"N_es5","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!CI12",
14,"sample","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!O13",
14,"doi","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!D13",
14,"lat","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!AA13",
14,"lon","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!AB13",
14,"age_mean","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!V13",
14,"age_min","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!X13",
14,"age_max","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!W13",
14,"age_notes","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!Z13",
14,"family","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!P13",
14,"genus","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!Q13",
14,"Dab","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!AM13",
14,"eDab","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!AN13",
14,"N_eDab","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!AO13",
14,"Dad","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!AP13",
14,"eDad","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!AQ13",
14,"N_eDad","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!AR13",
14,"GCLab","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!AS13",
14,"eGCLab","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!AT13",
14,"N_eGCLab","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!AU13",
14,"GCLad","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!AV13",
14,"eGCLad","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!AW13",
14,"N_eGCLad","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!AX13",
14,"GCWab","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!AY13",
14,"eGCWab","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!AZ13",
14,"N_eGCWab","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BA13",
14,"GCWad","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BB13",
14,"eGCWad","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BC13",
14,"N_eGCWad","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BD13",
14,"d13Cp","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BE13",
14,"ed13Cp","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BF13",
14,"N_ed13Cp","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BG13",
14,"dv","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!CL13",
14,"A0","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BL13",
14,"eA0","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BM13",
14,"N_eA0","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BN13",
14,"CiCa0","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BO13",
14,"eCiCa0","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BP13",
14,"N_eCiCa0","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BQ13",
14,"gb","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BR13",
14,"egb","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BS13",
14,"N_egb","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BT13",
14,"s1","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BU13",
14,"es1","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BV13",
14,"N_es1","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BW13",
14,"s2","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BX13",
14,"es2","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BY13",
14,"N_es2","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!BZ13",
14,"s3","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!CA13",
14,"es3","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!CB13",
14,"N_es3","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!CC13",
14,"s4","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!CD13",
14,"es4","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!CE13",
14,"N_es4","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!CF13",
14,"s5","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!CG13",
14,"es5","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!CH13",
14,"N_es5","stomata-franks_liang_2022a.xlsx#leaf gas-exchange_Franks!CI13",
15,"doi","stomata-sd_liang_2022a_p1.0.xlsx#stomatal index!F2",
15,"lat","stomata-sd_liang_2022a_p1.0.xlsx#stomatal index!AM2",
15,"lon","stomata-sd_liang_2022a_p1.0.xlsx#stomatal index!AN2",
15,"age_mean","stomata-sd_liang_2022a_p1.0.xlsx#stomatal index!AH2",
15,"age_min","stomata-sd_liang_2022a_p1.0.xlsx#stomatal index!AJ2",
15,"age_max","stomata-sd_liang_2022a_p1.0.xlsx#stomatal index!AI2",
15,"age_notes","stomata-sd_liang_2022a_p1.0.xlsx#stomatal index!AL2",
15,"family","stomata-sd_liang_2022a_p1.0.xlsx#stomatal index!AB2",
15,"genus","stomata-sd_liang_2022a_p1.0.xlsx#stomatal index!AC2",
15,"Dab","stomata-sd_liang_2022a_p1.0.xlsx#stomatal index!AW2","mm^-2 to m^-2: multiply by 1e6"
15,"eDab","stomata-sd_liang_2022a_p1.0.xlsx#stomatal index!AY2","mm^-2 to m^-2: multiply by 1e6"
15,"N_eDab","stomata-sd_liang_2022a_p1.0.xlsx#stomatal index!AW2; stomata-sd_liang_2022a_p1.0.xlsx#stomatal index!AR2",
16,"sample","stomata-franks_liang_2022b.xlsx#leaf gas-exchange_Franks!O4",
16,"doi","stomata-franks_liang_2022b.xlsx#leaf gas-exchange_Franks!D4",
16,"age_mean","stomata-franks_liang_2022b.xlsx#leaf gas-exchange_Franks!V4",
16,"age_min","stomata-franks_liang_2022b.xlsx#leaf gas-exchange_Franks!X4",
16,"age_max","stomata-franks_liang_2022b.xlsx#leaf gas-exchange_Franks!W4",
16,"age_notes","stomata-franks_liang_2022b.xlsx#leaf gas-exchange_Franks!Z4",
16,"family","stomata-franks_liang_2022b.xlsx#leaf gas-exchange_Franks!P4",
16,"genus","stomata-franks_liang_2022b.xlsx#leaf gas-exchange_Franks!Q4",
16,"Dab","stomata-franks_liang_2022b.xlsx#leaf gas-exchange_Franks!AM4",
16,"eDab","stomata-franks_liang_2022b.xlsx#leaf gas-exchange_Franks!AN4",
16,"N_eDab","stomata-franks_liang_2022b.xlsx#leaf gas-exchange_Franks!AO4",
16,"Dad","stomata-franks_liang_2022b.xlsx#leaf gas-exchange_Franks!AP4",
16,"eDad","stomata-franks_liang_2022b.xlsx#leaf gas-exchange_Franks!AQ4",
16,"N_eDad","stomata-franks_liang_2022b.xlsx#leaf gas-exchange_Franks!AR4",
16,"GCLab","stomata-franks_liang_2022b.xlsx#leaf gas-exchange_Franks!AS4",
16,"eGCLab","stomata-franks_liang_2022b.xlsx#leaf gas-exchange_Franks!AT4",
16,"N_eGCLab","stomata-franks_liang_2022b.xlsx#leaf gas-exchange_Franks!AU4",
16,"GCLad","stomata-franks_liang_2022b.xlsx#leaf gas-exchange_Franks!AV4",
16,"eGCLad","stomata-franks_liang_2022b.xlsx#leaf gas-exchange_Franks!AW4",
16,"N_eGCLad","stomata-franks_liang_2022b.xlsx#leaf gas-exchange_Franks!AX4",
16,"GCWab","stomata-franks_liang_2022b.xlsx#leaf gas-exchange_Franks!AY4",
16,"eGCWab","stomata-franks_liang_2022b.xlsx#leaf gas-exchange_Franks!AZ4",
16,"N_eGCWab","stomata-franks_liang_2022b.xlsx#leaf gas-exchange_Franks!BA4",
16,"GCWad","stomata-franks_liang_2022b.xlsx#leaf gas-exchange_Franks!BB4",
16,"eGCWad","stomata-franks_liang_2022b.xlsx#leaf gas-exchange_Franks!BC4",
16,"N_eGCWad","stomata-franks_liang_2022b.xlsx#leaf gas-exchange_Franks!BD4",
16,"d13Cp","stomata-franks_liang_2022b.xlsx#leaf gas-exchange_Franks!BE4",
16,"ed13Cp","stomata-franks_liang_2022b.xlsx#leaf gas-exchange_Franks!BF4",
16,"N_ed13Cp","stomata-franks_liang_2022b.xlsx#leaf gas-exchange_Franks!BG4",
16,"dv","stomata-franks_liang_2022b.xlsx#leaf gas-exchange_Franks!CL4",
16,"A0","stomata-franks_liang_2022b.xlsx#leaf gas-exchange_Franks!BL4",
