"file","source_row","product","product_row","field","archive_value","product_value","action"
"stomata-franks_maxbauer_2014.xlsx",4,"stomata-franks_maxbauer_2014_p1.0.xlsx",3,"age_mean","42.9","42.5","product addition/revision used"
"stomata-franks_maxbauer_2014.xlsx",4,"stomata-franks_maxbauer_2014_p1.0.xlsx",3,"age_min","37.799999999999997","37.5","product addition/revision used"
"stomata-franks_maxbauer_2014.xlsx",4,"stomata-franks_maxbauer_2014_p1.0.xlsx",3,"age_max","47.9","47.5","product addition/revision used"
"stomata-franks_maxbauer_2014.xlsx",4,"stomata-franks_maxbauer_2014_p1.0.xlsx",3,"age_scale","GTS2012","GTS2020","product addition/revision used"
"stomata-franks_maxbauer_2014.xlsx",4,"stomata-franks_maxbauer_2014_p1.0.xlsx",3,"age_revision",,"Biostratigraphy updated to GTS2020","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",4,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",4,"age_mean","15.9","15.78","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",4,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",4,"age_min","15.5","15.741","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",4,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",4,"age_max","16","15.818999999999999","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",4,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",4,"age_notes","sanidine K/Ar and Ar/Ar; zircon U-Pb","U-Pb zircon ages from interbedded volcanic ashes at the P-33 type locality; reported in Hofig et al., 2021, Geology, 
https://doi.org/10.1130/G48901.1; this age supercedes the age reported in Steinthorsdottir et al., 2021 (15.9 Ma)","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",4,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",4,"age_revision",,"better constrained radiometric ages based on ash interbedded at the P-33 locality","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",5,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",5,"age_mean","15.9","15.78","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",5,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",5,"age_min","15.5","15.741","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",5,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",5,"age_max","16","15.818999999999999","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",5,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",5,"age_notes","sanidine K/Ar and Ar/Ar; zircon U-Pb","U-Pb zircon ages from interbedded volcanic ashes at the P-33 type locality; reported in Hofig et al., 2021, Geology, 
https://doi.org/10.1130/G48901.1; this age supercedes the age reported in Steinthorsdottir et al., 2021 (15.9 Ma)","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",5,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",5,"gen_notes",,"Liang et al. (2022; doi: 10.1016/j.gloplacha.2022.103737) also present CO2 estimates from the same site and same method, but different species. Because both estimates are in category 1, we retain both in our fully vetted compilation. We note that this leads to overrepresentation of this site. Other users may wish to combine the two estimates into a combined estimate.","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",5,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",5,"age_revision",,"better constrained radiometric ages based on ash interbedded at the P-33 locality","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",6,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",6,"age_mean","15.9","15.78","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",6,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",6,"age_min","15.5","15.741","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",6,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",6,"age_max","16","15.818999999999999","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",6,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",6,"age_notes","sanidine K/Ar and Ar/Ar; zircon U-Pb","U-Pb zircon ages from interbedded volcanic ashes at the P-33 type locality; reported in Hofig et al., 2021, Geology, 
https://doi.org/10.1130/G48901.1; this age supercedes the age reported in Steinthorsdottir et al., 2021 (15.9 Ma)","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",6,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",6,"age_revision",,"better constrained radiometric ages based on ash interbedded at the P-33 locality","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",7,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",7,"age_mean","15.9","15.78","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",7,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",7,"age_min","15.5","15.741","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",7,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",7,"age_max","16","15.818999999999999","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",7,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",7,"age_notes","sanidine K/Ar and Ar/Ar; zircon U-Pb","U-Pb zircon ages from interbedded volcanic ashes at the P-33 type locality; reported in Hofig et al., 2021, Geology, 
https://doi.org/10.1130/G48901.1; this age supercedes the age reported in Steinthorsdottir et al., 2021 (15.9 Ma)","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",7,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",7,"age_revision",,"better constrained radiometric ages based on ash interbedded at the P-33 locality","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",8,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",8,"age_mean","15.9","15.78","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",8,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",8,"age_min","15.5","15.741","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",8,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",8,"age_max","16","15.818999999999999","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",8,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",8,"age_notes","sanidine K/Ar and Ar/Ar; zircon U-Pb","U-Pb zircon ages from interbedded volcanic ashes at the P-33 type locality; reported in Hofig et al., 2021, Geology, 
https://doi.org/10.1130/G48901.1; this age supercedes the age reported in Steinthorsdottir et al., 2021 (15.9 Ma)","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",8,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",8,"age_revision",,"better constrained radiometric ages based on ash interbedded at the P-33 locality","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",9,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",9,"age_mean","15.9","15.78","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",9,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",9,"age_min","15.5","15.741","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",9,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",9,"age_max","16","15.818999999999999","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",9,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",9,"age_notes","sanidine K/Ar and Ar/Ar; zircon U-Pb","U-Pb zircon ages from interbedded volcanic ashes at the P-33 type locality; reported in Hofig et al., 2021, Geology, 
https://doi.org/10.1130/G48901.1; this age supercedes the age reported in Steinthorsdottir et al., 2021 (15.9 Ma)","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",9,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",9,"age_revision",,"better constrained radiometric ages based on ash interbedded at the P-33 locality","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",10,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",10,"age_mean","15.9","15.78","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",10,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",10,"age_min","15.5","15.741","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",10,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",10,"age_max","16","15.818999999999999","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",10,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",10,"age_notes","sanidine K/Ar and Ar/Ar; zircon U-Pb","U-Pb zircon ages from interbedded volcanic ashes at the P-33 type locality; reported in Hofig et al., 2021, Geology, 
https://doi.org/10.1130/G48901.1; this age supercedes the age reported in Steinthorsdottir et al., 2021 (15.9 Ma)","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",10,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",10,"age_revision",,"better constrained radiometric ages based on ash interbedded at the P-33 locality","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",11,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",11,"age_mean","15.9","15.78","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",11,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",11,"age_min","15.5","15.741","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",11,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",11,"age_max","16","15.818999999999999","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",11,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",11,"age_notes","sanidine K/Ar and Ar/Ar; zircon U-Pb","U-Pb zircon ages from interbedded volcanic ashes at the P-33 type locality; reported in Hofig et al., 2021, Geology, 
https://doi.org/10.1130/G48901.1; this age supercedes the age reported in Steinthorsdottir et al., 2021 (15.9 Ma)","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",11,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",11,"age_revision",,"better constrained radiometric ages based on ash interbedded at the P-33 locality","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",12,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",12,"age_mean","15.9","15.78","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",12,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",12,"age_min","15.5","15.741","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",12,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",12,"age_max","16","15.818999999999999","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",12,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",12,"age_notes","sanidine K/Ar and Ar/Ar; zircon U-Pb","U-Pb zircon ages from interbedded volcanic ashes at the P-33 type locality; reported in Hofig et al., 2021, Geology, 
https://doi.org/10.1130/G48901.1; this age supercedes the age reported in Steinthorsdottir et al., 2021 (15.9 Ma)","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",12,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",12,"age_revision",,"better constrained radiometric ages based on ash interbedded at the P-33 locality","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",13,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",13,"age_mean","15.9","15.78","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",13,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",13,"age_min","15.5","15.741","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",13,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",13,"age_max","16","15.818999999999999","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",13,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",13,"age_notes","sanidine K/Ar and Ar/Ar; zircon U-Pb","U-Pb zircon ages from interbedded volcanic ashes at the P-33 type locality; reported in Hofig et al., 2021, Geology, 
https://doi.org/10.1130/G48901.1; this age supercedes the age reported in Steinthorsdottir et al., 2021 (15.9 Ma)","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",13,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",13,"age_revision",,"better constrained radiometric ages based on ash interbedded at the P-33 locality","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",14,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",14,"age_mean","15.9","15.78","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",14,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",14,"age_min","15.5","15.741","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",14,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",14,"age_max","16","15.818999999999999","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",14,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",14,"age_notes","sanidine K/Ar and Ar/Ar; zircon U-Pb","U-Pb zircon ages from interbedded volcanic ashes at the P-33 type locality; reported in Hofig et al., 2021, Geology, 
https://doi.org/10.1130/G48901.1; this age supercedes the age reported in Steinthorsdottir et al., 2021 (15.9 Ma)","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",14,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",14,"age_revision",,"better constrained radiometric ages based on ash interbedded at the P-33 locality","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",15,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",15,"age_mean","15.9","15.78","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",15,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",15,"age_min","15.5","15.741","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",15,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",15,"age_max","16","15.818999999999999","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",15,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",15,"age_notes","sanidine K/Ar and Ar/Ar; zircon U-Pb","U-Pb zircon ages from interbedded volcanic ashes at the P-33 type locality; reported in Hofig et al., 2021, Geology, 
https://doi.org/10.1130/G48901.1; this age supercedes the age reported in Steinthorsdottir et al., 2021 (15.9 Ma)","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",15,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",15,"age_revision",,"better constrained radiometric ages based on ash interbedded at the P-33 locality","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",16,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",16,"age_mean","15.9","15.78","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",16,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",16,"age_min","15.5","15.741","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",16,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",16,"age_max","16","15.818999999999999","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",16,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",16,"age_notes","sanidine K/Ar and Ar/Ar; zircon U-Pb","U-Pb zircon ages from interbedded volcanic ashes at the P-33 type locality; reported in Hofig et al., 2021, Geology, 
https://doi.org/10.1130/G48901.1; this age supercedes the age reported in Steinthorsdottir et al., 2021 (15.9 Ma)","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",16,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",16,"age_revision",,"better constrained radiometric ages based on ash interbedded at the P-33 locality","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",17,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",17,"age_mean","15.9","15.78","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",17,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",17,"age_min","15.5","15.741","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",17,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",17,"age_max","16","15.818999999999999","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",17,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",17,"age_notes","sanidine K/Ar and Ar/Ar; zircon U-Pb","U-Pb zircon ages from interbedded volcanic ashes at the P-33 type locality; reported in Hofig et al., 2021, Geology, 
https://doi.org/10.1130/G48901.1; this age supercedes the age reported in Steinthorsdottir et al., 2021 (15.9 Ma)","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",17,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",17,"age_revision",,"better constrained radiometric ages based on ash interbedded at the P-33 locality","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",18,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",18,"age_mean","15.9","15.78","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",18,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",18,"age_min","15.5","15.741","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",18,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",18,"age_max","16","15.818999999999999","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",18,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",18,"age_notes","sanidine K/Ar and Ar/Ar; zircon U-Pb","U-Pb zircon ages from interbedded volcanic ashes at the P-33 type locality; reported in Hofig et al., 2021, Geology, 
https://doi.org/10.1130/G48901.1; this age supercedes the age reported in Steinthorsdottir et al., 2021 (15.9 Ma)","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",18,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",18,"age_revision",,"better constrained radiometric ages based on ash interbedded at the P-33 locality","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",19,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",19,"age_mean","15.9","15.78","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",19,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",19,"age_min","15.5","15.741","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",19,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",19,"age_max","16","15.818999999999999","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",19,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",19,"age_notes","sanidine K/Ar and Ar/Ar; zircon U-Pb","U-Pb zircon ages from interbedded volcanic ashes at the P-33 type locality; reported in Hofig et al., 2021, Geology, 
https://doi.org/10.1130/G48901.1; this age supercedes the age reported in Steinthorsdottir et al., 2021 (15.9 Ma)","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",19,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",19,"age_revision",,"better constrained radiometric ages based on ash interbedded at the P-33 locality","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",20,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",20,"age_mean","15.9","15.78","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",20,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",20,"age_min","15.5","15.741","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",20,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",20,"age_max","16","15.818999999999999","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",20,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",20,"age_notes","sanidine K/Ar and Ar/Ar; zircon U-Pb","U-Pb zircon ages from interbedded volcanic ashes at the P-33 type locality; reported in Hofig et al., 2021, Geology, 
https://doi.org/10.1130/G48901.1; this age supercedes the age reported in Steinthorsdottir et al., 2021 (15.9 Ma)","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",20,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",20,"age_revision",,"better constrained radiometric ages based on ash interbedded at the P-33 locality","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",21,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",21,"age_mean","15.9","15.78","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",21,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",21,"age_min","15.5","15.741","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",21,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",21,"age_max","16","15.818999999999999","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",21,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",21,"age_notes","sanidine K/Ar and Ar/Ar; zircon U-Pb","U-Pb zircon ages from interbedded volcanic ashes at the P-33 type locality; reported in Hofig et al., 2021, Geology, 
https://doi.org/10.1130/G48901.1; this age supercedes the age reported in Steinthorsdottir et al., 2021 (15.9 Ma)","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",21,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",21,"age_revision",,"better constrained radiometric ages based on ash interbedded at the P-33 locality","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",22,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",22,"age_mean","15.9","15.78","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",22,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",22,"age_min","15.5","15.741","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",22,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",22,"age_max","16","15.818999999999999","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",22,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",22,"age_notes","sanidine K/Ar and Ar/Ar; zircon U-Pb","U-Pb zircon ages from interbedded volcanic ashes at the P-33 type locality; reported in Hofig et al., 2021, Geology, 
https://doi.org/10.1130/G48901.1; this age supercedes the age reported in Steinthorsdottir et al., 2021 (15.9 Ma)","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",22,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",22,"age_revision",,"better constrained radiometric ages based on ash interbedded at the P-33 locality","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",23,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",23,"age_mean","15.9","15.78","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",23,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",23,"age_min","15.5","15.741","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",23,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",23,"age_max","16","15.818999999999999","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",23,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",23,"age_notes","sanidine K/Ar and Ar/Ar; zircon U-Pb","U-Pb zircon ages from interbedded volcanic ashes at the P-33 type locality; reported in Hofig et al., 2021, Geology, 
https://doi.org/10.1130/G48901.1; this age supercedes the age reported in Steinthorsdottir et al., 2021 (15.9 Ma)","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",23,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",23,"age_revision",,"better constrained radiometric ages based on ash interbedded at the P-33 locality","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",24,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",24,"age_mean","15.9","15.78","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",24,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",24,"age_min","15.5","15.741","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",24,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",24,"age_max","16","15.818999999999999","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",24,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",24,"age_notes","sanidine K/Ar and Ar/Ar; zircon U-Pb","U-Pb zircon ages from interbedded volcanic ashes at the P-33 type locality; reported in Hofig et al., 2021, Geology, 
https://doi.org/10.1130/G48901.1; this age supercedes the age reported in Steinthorsdottir et al., 2021 (15.9 Ma)","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",24,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",24,"age_revision",,"better constrained radiometric ages based on ash interbedded at the P-33 locality","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",25,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",25,"age_mean","15.9","15.78","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",25,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",25,"age_min","15.5","15.741","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",25,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",25,"age_max","16","15.818999999999999","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",25,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",25,"age_notes","sanidine K/Ar and Ar/Ar; zircon U-Pb","U-Pb zircon ages from interbedded volcanic ashes at the P-33 type locality; reported in Hofig et al., 2021, Geology, 
https://doi.org/10.1130/G48901.1; this age supercedes the age reported in Steinthorsdottir et al., 2021 (15.9 Ma)","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",25,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",25,"age_revision",,"better constrained radiometric ages based on ash interbedded at the P-33 locality","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",26,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",26,"age_mean","15.9","15.78","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",26,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",26,"age_min","15.5","15.741","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",26,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",26,"age_max","16","15.818999999999999","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",26,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",26,"age_notes","sanidine K/Ar and Ar/Ar; zircon U-Pb","U-Pb zircon ages from interbedded volcanic ashes at the P-33 type locality; reported in Hofig et al., 2021, Geology, 
https://doi.org/10.1130/G48901.1; this age supercedes the age reported in Steinthorsdottir et al., 2021 (15.9 Ma)","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",26,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",26,"age_revision",,"better constrained radiometric ages based on ash interbedded at the P-33 locality","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",27,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",27,"age_mean","15.9","15.78","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",27,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",27,"age_min","15.5","15.741","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",27,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",27,"age_max","16","15.818999999999999","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",27,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",27,"age_notes","sanidine K/Ar and Ar/Ar; zircon U-Pb","U-Pb zircon ages from interbedded volcanic ashes at the P-33 type locality; reported in Hofig et al., 2021, Geology, 
https://doi.org/10.1130/G48901.1; this age supercedes the age reported in Steinthorsdottir et al., 2021 (15.9 Ma)","product addition/revision used"
"stomata-franks_steinthorsdottir_2021.xlsx",27,"stomata-franks_steinthorsdottir_2021_p1.0.xlsx",27,"age_revision",,"better constrained radiometric ages based on ash interbedded at the P-33 locality","product addition/revision used"
